Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Leicester Riders,"Donald Carey Jr, Marc Loving, Spencer Johnson, Raequan Battle, Nathaniel Martin","Leicester Riders|13,2,20,21,41",10,26.0,1561.0,68,21,44,47.7,6,18,33.3,20,24,83.3,0,0,0,0,0,0,7,0,68,61.6,110.5,111.8,-1.3,2.61,0
Surrey 89ers,"Isiah Small, Tyrin Lawrence, Kino Lily Jr, Michael Graham, Ronald Polite Iii","Surrey 89ers|0,10,12,21,7",5,16.4,982.0,55,22,31,71.0,7,10,70.0,4,5,80.0,0,0,0,0,0,0,5,0,28,38.2,144.0,83.5,60.4,3.36,27
Newcastle Eagles,"Cole Long, Ray'sean Taylor, Mitch Clarke, Deion Hammond, Gus Okafor","Newcastle Eagles|15,3,41,8,99",2,16.3,977.0,32,12,34,35.3,3,16,18.8,5,7,71.4,0,0,0,0,0,0,3,0,38,40.1,79.8,122.9,-43.1,1.97,-6
Leicester Riders,"Olutomiwa Sulaiman, Spencer Johnson, Victor Ndoukou, Travis Evee, Nathaniel Martin","Leicester Riders|10,20,25,3,41",1,15.0,898.0,29,8,17,47.1,3,6,50.0,10,13,76.9,0,0,0,0,0,0,5,0,36,27.7,104.6,107.0,-2.4,1.94,-7
Newcastle Eagles,"Maceo Jack, Cole Long, Ray'sean Taylor, Mitch Clarke, Gus Okafor","Newcastle Eagles|14,15,3,41,99",4,14.4,863.0,36,10,19,52.6,2,7,28.6,14,19,73.7,0,0,0,0,0,0,7,0,45,34.4,104.8,101.9,2.9,2.5,-9
Cheshire Phoenix,"Patrick Robinson, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli, Skyler White","Cheshire Phoenix|13,23,3,5,99",4,13.1,787.0,39,12,22,54.5,5,9,55.6,10,13,76.9,0,0,0,0,0,0,2,0,41,29.7,131.2,117.8,13.4,2.97,-2
Cheshire Phoenix,"Tobias Cameron, Michael Diggins, Jaxon Brenchley, Laquincy Rideau, Skyler White","Cheshire Phoenix|11,2,23,3,99",3,12.1,723.0,28,9,24,37.5,4,13,30.8,6,7,85.7,0,0,0,0,0,0,3,0,25,30.1,93.1,98.7,-5.7,2.32,3
Surrey 89ers,"Isiah Small, Tyrin Lawrence, Kino Lily Jr, Tayo Ogedengbe, Ronald Polite Iii","Surrey 89ers|0,10,12,15,7",4,11.2,675.0,24,8,16,50.0,4,6,66.7,4,10,40.0,0,0,0,0,0,0,1,0,15,21.4,112.1,76.4,35.8,2.13,9
Leicester Riders,"Kendrian Johnson, Victor Ndoukou, Travis Evee, Xavier Bledson, Michael Joiner","Leicester Riders|1,25,3,5,9",1,11.2,674.0,29,9,15,60.0,2,3,66.7,9,10,90.0,0,0,0,0,0,0,2,0,21,21.4,135.5,82.9,52.6,2.58,8
Cheshire Phoenix,"Patrick Robinson, Michael Diggins, Laquincy Rideau, Frankie Policelli, Skyler White","Cheshire Phoenix|13,2,3,5,99",4,10.9,653.0,30,10,19,52.6,4,9,44.4,6,10,60.0,0,0,0,0,0,0,2,0,11,25.4,118.1,53.6,64.5,2.76,19
Leicester Riders,"Kendrian Johnson, Aaron Menzies, Travis Evee, Xavier Bledson, Flynn Boardman-Raffet","Leicester Riders|1,12,3,5,77",2,10.8,645.0,19,5,19,26.3,0,3,0.0,9,12,75.0,0,0,0,0,0,0,2,0,17,26.3,72.3,77.0,-4.7,1.77,2
Bristol Flyers,"Joseph Anderson, William Yoakum, Zachary Anderson, Darnell Brodie, Cameron Holden","Bristol Flyers|22,3,4,51,7",5,10.4,623.0,24,8,15,53.3,5,7,71.4,3,5,60.0,0,0,0,0,0,0,3,0,19,20.2,118.8,82.3,36.5,2.31,5
Surrey 89ers,"Isiah Small, Kino Lily Jr, Tayo Ogedengbe, Nedas Cholevinskas, Ronald Polite Iii","Surrey 89ers|0,12,15,17,7",8,10.2,612.0,19,8,20,40.0,2,6,33.3,1,4,25.0,0,0,0,0,0,0,5,0,24,26.8,71.0,91.3,-20.3,1.86,-5
Newcastle Eagles,"Maceo Jack, Cole Long, Ray'sean Taylor, Deion Hammond, Gus Okafor","Newcastle Eagles|14,15,3,8,99",6,10.1,606.0,32,12,19,63.2,7,14,50.0,1,5,20.0,0,0,0,0,0,0,3,0,29,24.2,132.2,122.3,10.0,3.17,3
Surrey 89ers,"Isiah Small, Owen Koonce, Kino Lily Jr, Michael Graham, Ronald Polite Iii","Surrey 89ers|0,1,12,21,7",2,9.9,593.0,17,6,10,60.0,1,4,25.0,4,5,80.0,0,0,0,0,0,0,4,0,20,16.2,104.9,91.1,13.9,1.72,-3
Manchester Basketball,"Patrick Smith Jr, Max Jones, Oluwaseyi Adetukasi, Matthew Nicholson, Zak Irvin","Manchester Basketball|0,2,22,34,7",6,9.8,587.0,18,8,19,42.1,0,8,0.0,2,2,100.0,0,0,0,0,0,0,2,0,23,21.9,82.3,115.7,-33.4,1.84,-5
Bristol Flyers,"Owen Mccormack, Joseph Anderson, William Yoakum, Zachary Anderson, Cameron Holden","Bristol Flyers|13,22,3,4,7",5,9.8,588.0,20,5,10,50.0,1,4,25.0,9,15,60.0,0,0,0,0,0,0,5,0,17,21.6,92.6,87.6,5.0,2.04,3
Cheshire Phoenix,"Patrick Robinson, Michael Diggins, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli","Cheshire Phoenix|13,2,23,3,5",2,9.2,550.0,21,7,16,43.8,2,7,28.6,5,7,71.4,0,0,0,0,0,0,1,0,19,20.1,104.6,78.9,25.7,2.29,2
Caledonia Gladiators,"Ria'n Holland, Charles Jett Speelman, Ethan Wright, Dwaine Jones Jr, Lloyd Alvin Bryan Jr","Caledonia Gladiators|10,22,40,5,56",1,8.8,531.0,18,7,13,53.8,1,6,16.7,3,4,75.0,0,0,0,0,0,0,3,0,14,17.8,101.4,56.8,44.5,2.03,4
Leicester Riders,"Kendrian Johnson, Aaron Menzies, Victor Ndoukou, Travis Evee, Flynn Boardman-Raffet","Leicester Riders|1,12,25,3,77",3,8.5,512.0,17,6,15,40.0,1,5,20.0,4,4,100.0,0,0,0,0,0,0,2,0,20,18.8,90.6,123.5,-32.8,1.99,-3
Cheshire Phoenix,"Tobias Cameron, Patrick Robinson, Michael Diggins, Damiri Lindo, Skyler White","Cheshire Phoenix|11,13,2,9,99",3,8.4,506.0,16,6,13,46.2,2,7,28.6,2,3,66.7,0,0,0,0,0,0,1,0,12,15.3,104.4,76.7,27.7,1.9,4
Manchester Basketball,"Patrick Smith Jr, Jordan Johnson, Oluwaseyi Adetukasi, Matthew Nicholson, Zak Irvin","Manchester Basketball|0,11,22,4,7",6,8.0,482.0,15,5,10,50.0,3,5,60.0,2,2,100.0,0,0,0,0,0,0,6,0,11,16.9,88.9,84.6,4.2,1.87,4
Leicester Riders,"Olutomiwa Sulaiman, Spencer Johnson, Travis Evee, Nathaniel Martin, Flynn Boardman-Raffet","Leicester Riders|10,20,3,41,77",1,8.0,478.0,16,5,9,55.6,3,3,100.0,3,5,60.0,0,0,0,0,0,0,3,0,21,14.2,112.7,117.4,-4.8,2.01,-5
London Lions,"Joel Scott, Chaundee Brown Jr, Tarik Phillip, Kameron Mcgusty, Deane Williams","London Lions|1,15,22,23,31",2,8.0,478.0,31,11,18,61.1,4,6,66.7,5,7,71.4,0,0,0,0,0,0,1,0,11,22.1,140.4,58.6,81.8,3.89,20
Surrey 89ers,"Isiah Small, Kino Lily Jr, Nedas Cholevinskas, Michael Graham, Ronald Polite Iii","Surrey 89ers|0,12,17,21,7",6,7.9,475.0,9,3,15,20.0,1,6,16.7,2,5,40.0,0,0,0,0,0,0,2,0,16,19.2,46.9,89.5,-42.6,1.14,-7
Surrey 89ers,"Isiah Small, Kareem Queeley, Kino Lily Jr, Michael Graham, Ronald Polite Iii","Surrey 89ers|0,11,12,21,7",2,7.0,419.0,12,0,4,0.0,0,3,0.0,12,14,85.7,0,0,0,0,0,0,2,0,10,12.2,98.7,80.4,18.3,1.72,2
Newcastle Eagles,"Maceo Jack, Cole Long, Mitch Clarke, Deion Hammond, Gus Okafor","Newcastle Eagles|14,15,41,8,99",3,6.7,401.0,11,4,11,36.4,1,3,33.3,2,2,100.0,0,0,0,0,0,0,2,0,22,13.9,79.3,106.6,-27.3,1.65,-11
Manchester Basketball,"Patrick Smith Jr, Max Jones, Oluwaseyi Adetukasi, Zak Irvin, Kaiyem Cleary","Manchester Basketball|0,2,22,7,9",2,6.4,386.0,27,8,14,57.1,3,4,75.0,8,9,88.9,0,0,0,0,0,0,1,0,13,19.0,142.4,97.6,44.8,4.2,14
Manchester Basketball,"Jordan Johnson, Max Jones, Oluwaseyi Adetukasi, Matthew Nicholson, Zak Irvin","Manchester Basketball|11,2,22,4,7",4,6.4,383.0,13,4,9,44.4,1,2,50.0,4,6,66.7,0,0,0,0,0,0,4,0,19,15.6,83.1,117.3,-34.2,2.04,-6
Caledonia Gladiators,"Ria'n Holland, Charles Jett Speelman, Matthew Ragsdale, Ethan Wright, Lloyd Alvin Bryan Jr","Caledonia Gladiators|10,22,24,40,56",2,6.4,383.0,14,5,11,45.5,1,2,50.0,3,4,75.0,0,0,0,0,0,0,1,0,10,13.8,101.7,84.2,17.6,2.19,4
Surrey 89ers,"Tyrin Lawrence, Kino Lily Jr, Tayo Ogedengbe, Michael Graham, Andrew Lawrence","Surrey 89ers|10,12,15,21,4",2,6.2,372.0,18,7,13,53.8,2,3,66.7,2,3,66.7,0,0,0,0,0,0,2,0,16,16.3,110.3,109.3,1.0,2.9,2
Leicester Riders,"Donald Carey Jr, Marc Loving, Spencer Johnson, Travis Evee, Nathaniel Martin","Leicester Riders|13,2,20,3,41",2,6.0,360.0,15,6,8,75.0,2,3,66.7,1,2,50.0,0,0,0,0,0,0,2,0,11,10.9,137.9,102.2,35.6,2.5,4
Bristol Flyers,"Owen Mccormack, Marcus Delpeche, Joseph Anderson, William Yoakum, Cameron Holden","Bristol Flyers|13,21,22,3,7",1,5.7,341.0,16,5,8,62.5,4,6,66.7,2,2,100.0,0,0,0,0,0,0,3,0,7,11.9,134.7,70.9,63.8,2.82,9
B. Braun Sheffield Sharks,"Dirk Williams, Mike Ochereobia, Prentiss Nixon, Nick Kern Jr, Jordan Ratinho","B. Braun Sheffield Sharks|1,15,2,24,9",3,5.6,336.0,8,2,8,25.0,1,2,50.0,3,4,75.0,0,0,0,0,0,0,3,0,13,12.8,62.7,105.5,-42.8,1.43,-5
Manchester Basketball,"Patrick Smith Jr, Jordan Johnson, Oluwaseyi Adetukasi, Matthew Nicholson, Donovan Mitchell","Manchester Basketball|0,11,22,34,8",1,5.6,337.0,15,5,7,71.4,2,2,100.0,3,4,75.0,0,0,0,0,0,0,2,0,10,10.8,139.4,96.9,42.5,2.67,5
London Lions,"Joel Scott, Jonathan Williams, Kameron Mcgusty, Deane Williams, Mohammad Al-Amin Abdul Adamu","London Lions|1,13,23,31,5",2,5.5,329.0,9,4,11,36.4,1,4,25.0,0,0,0,0,0,0,0,0,0,0,0,11,11.0,81.8,118.0,-36.2,1.64,-2
B. Braun Sheffield Sharks,"Dirk Williams, Prentiss Nixon, Nick Kern Jr, Rodney Chatman Iii, Jordan Ratinho","B. Braun Sheffield Sharks|1,2,24,3,9",1,5.5,327.0,14,3,8,37.5,1,3,33.3,7,8,87.5,0,0,0,0,0,0,0,0,11,11.5,121.5,98.2,23.3,2.57,3
Newcastle Eagles,"Maceo Jack, Cole Long, Brett Reed, Marco Anthony, Mitch Clarke","Newcastle Eagles|14,15,24,25,41",1,5.4,322.0,14,6,9,66.7,1,1,100.0,1,4,25.0,0,0,0,0,0,0,3,0,9,13.8,101.7,69.9,31.9,2.61,5
Newcastle Eagles,"Maceo Jack, Cole Long, Marco Anthony, Ray'sean Taylor, Mitch Clarke","Newcastle Eagles|14,15,25,3,41",3,5.3,320.0,3,1,6,16.7,1,4,25.0,0,0,0,0,0,0,0,0,0,1,0,19,7.0,42.9,151.8,-108.9,0.56,-16
Cheshire Phoenix,"Tobias Cameron, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli, Skyler White","Cheshire Phoenix|11,23,3,5,99",3,5.3,319.0,6,2,9,22.2,1,5,20.0,1,3,33.3,0,0,0,0,0,0,2,0,21,12.3,48.7,108.7,-60.0,1.13,-15
B. Braun Sheffield Sharks,"Dirk Williams, Prentiss Nixon, William Lee, Mervin James, Jordan Ratinho","B. Braun Sheffield Sharks|1,2,4,5,9",1,5.3,317.0,19,7,12,58.3,2,3,66.7,3,3,100.0,0,0,0,0,0,0,4,0,6,17.3,109.7,45.9,63.8,3.6,13
Surrey 89ers,"Tyrin Lawrence, Kino Lily Jr, Tayo Ogedengbe, Michael Graham, Ronald Polite Iii","Surrey 89ers|10,12,15,21,7",4,5.3,320.0,10,2,11,18.2,1,6,16.7,5,6,83.3,0,0,0,0,0,0,2,0,13,15.6,63.9,105.5,-41.6,1.88,-3
B. Braun Sheffield Sharks,"Dirk Williams, Mike Ochereobia, Prentiss Nixon, Rodney Chatman Iii, Jordan Ratinho","B. Braun Sheffield Sharks|1,15,2,3,9",2,5.2,313.0,6,2,6,33.3,0,1,0.0,2,2,100.0,0,0,0,0,0,0,5,0,10,11.9,50.5,72.0,-21.5,1.15,-4
Bristol Flyers,"Marcus Delpeche, Milos Dugalic, William Yoakum, Cameron Holden, Jonathan Brown","Bristol Flyers|21,25,3,7,9",2,5.2,311.0,9,4,6,66.7,1,3,33.3,0,0,0,0,0,0,0,0,0,2,0,4,8.0,112.5,41.0,71.5,1.74,5
B. Braun Sheffield Sharks,"Dirk Williams, Nick Kern Jr, Fahro Alihodzic, Rodney Chatman Iii, Jordan Ratinho","B. Braun Sheffield Sharks|1,24,25,3,9",1,5.1,305.0,14,5,7,71.4,0,1,0.0,4,5,80.0,0,0,0,0,0,0,3,0,10,12.2,114.8,111.1,3.6,2.75,4
Leicester Riders,"Aaron Menzies, Spencer Johnson, Victor Ndoukou, Travis Evee, Nathaniel Martin","Leicester Riders|12,20,25,3,41",1,5.0,298.0,7,1,7,14.3,0,2,0.0,5,6,83.3,0,0,0,0,0,0,2,0,11,11.6,60.1,99.3,-39.1,1.41,-4
Manchester Basketball,"Patrick Smith Jr, Jordan Johnson, Max Jones, Matthew Nicholson, Donovan Mitchell","Manchester Basketball|0,11,2,34,8",2,5.0,301.0,11,4,9,44.4,2,5,40.0,1,2,50.0,0,0,0,0,0,0,3,0,14,12.9,85.4,95.6,-10.2,2.19,-3
Newcastle Eagles,"Maceo Jack, Cole Long, Emmanuel Kanwei, Ray'sean Taylor, Mitch Clarke","Newcastle Eagles|14,15,21,3,41",3,4.9,295.0,9,4,7,57.1,1,2,50.0,0,0,0,0,0,0,0,0,0,3,0,3,10.0,90.0,30.0,60.0,1.83,6
London Lions,"Joel Scott, Aaryndeep Rai, Kameron Mcgusty, Deane Williams, Shavar Reynolds Jr","London Lions|1,21,23,31,33",1,4.8,288.0,14,6,7,85.7,0,1,0.0,2,8,25.0,0,0,0,0,0,0,2,0,4,12.5,111.8,48.1,63.7,2.92,10
Manchester Basketball,"Patrick Smith Jr, Jordan Johnson, Max Jones, Gabriel Osabuohien, Donovan Mitchell","Manchester Basketball|0,11,2,3,8",2,4.8,290.0,12,2,5,40.0,0,0,0,8,10,80.0,0,0,0,0,0,0,2,0,7,11.4,105.3,50.9,54.4,2.48,5
Bristol Flyers,"Marcus Delpeche, Milos Dugalic, William Yoakum, Zachary Anderson, Jonathan Brown","Bristol Flyers|21,25,3,4,9",2,4.7,283.0,14,5,8,62.5,0,1,0.0,4,5,80.0,0,0,0,0,0,0,1,0,5,11.2,125.0,55.6,69.4,2.97,9
Cheshire Phoenix,"Tobias Cameron, Patrick Robinson, Michael Diggins, Frankie Policelli, Damiri Lindo","Cheshire Phoenix|11,13,2,5,9",2,4.7,282.0,8,1,12,8.3,0,6,0.0,6,8,75.0,0,0,0,0,0,0,1,0,11,16.5,48.4,74.5,-26.1,1.7,-3
B. Braun Sheffield Sharks,"Dirk Williams, Rodney Glasgow Jr, Jalen Deloach, William Lee, Jordan Ratinho","B. Braun Sheffield Sharks|1,11,23,4,9",1,4.7,280.0,8,3,6,50.0,2,3,66.7,0,0,0,0,0,0,0,0,0,2,0,8,8.0,100.0,68.7,31.3,1.71,0
London Lions,"Joel Scott, Chaundee Brown Jr, Deane Williams, Shavar Reynolds Jr, Morayo Soluade","London Lions|1,15,31,33,6",2,4.7,284.0,13,5,11,45.5,1,3,33.3,2,2,100.0,0,0,0,0,0,0,0,0,7,11.9,109.4,68.6,40.8,2.75,6
Caledonia Gladiators,"Kevin Allen, Ria'n Holland, Daylen Williams, Ethan Wright, Fraser Malcolm","Caledonia Gladiators|0,10,15,40,7",1,4.6,278.0,6,2,5,40.0,0,1,0.0,2,3,66.7,0,0,0,0,0,0,1,0,7,7.3,82.0,70.0,12.0,1.29,-1
Cheshire Phoenix,"Patrick Robinson, Michael Diggins, Jaxon Brenchley, Matthew Zona, Damiri Lindo","Cheshire Phoenix|13,2,23,24,9",1,4.5,270.0,9,4,8,50.0,1,4,25.0,0,1,0.0,0,0,0,0,0,0,1,0,6,9.4,95.3,75.0,20.3,2.0,3
