Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Bristol Flyers II,"Yusuf Hafid, Roman Price, Jack Craggs, Luka Matthews, Ebuka Ekwegh","Bristol Flyers II|0,11,12,5,8",8,Ebuka Ekwegh,5,Luka Matthews,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Joe Richards, Marquel Beasley, Daniel Delsol-Lowry, Darren Ainembabazi","London Cavaliers|10,11,15,21,3",21,Daniel Delsol-Lowry,3,Darren Ainembabazi,1,2,0,1,1,1.0,2.0
Bristol Flyers II,"Yusuf Hafid, Reggie Eigbe, Nikolas Sagkovits, Anthony Bhebhe, Thomas Browne","Bristol Flyers II|0,13,21,4,7",4,Anthony Bhebhe,21,Nikolas Sagkovits,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Joe Richards, Marquel Beasley, Daniel Delsol-Lowry, Darren Ainembabazi","London Cavaliers|10,11,15,21,3",10,Juan Manning,15,Marquel Beasley,1,2,0,1,1,1.0,2.0
Bristol Flyers II,"Yusuf Hafid, Reggie Eigbe, Nikolas Sagkovits, Anthony Bhebhe, Thomas Browne","Bristol Flyers II|0,13,21,4,7",0,Yusuf Hafid,21,Nikolas Sagkovits,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Mekhi Collins, Marquel Beasley, Daniel Delsol-Lowry, Aj Roberts","London Cavaliers|10,13,15,21,4",21,Daniel Delsol-Lowry,13,Mekhi Collins,1,2,0,1,1,1.0,2.0
Bristol Flyers II,"Yusuf Hafid, Reggie Eigbe, Nikolas Sagkovits, Nassim Ladjimi, Ebuka Ekwegh","Bristol Flyers II|0,13,21,24,8",8,Ebuka Ekwegh,0,Yusuf Hafid,1,2,0,1,1,1.0,2.0
Bristol Flyers II,"Yusuf Hafid, Reggie Eigbe, Nikolas Sagkovits, Nassim Ladjimi, Ebuka Ekwegh","Bristol Flyers II|0,13,21,24,8",8,Ebuka Ekwegh,21,Nikolas Sagkovits,1,2,0,1,1,1.0,2.0
London Cavaliers,"Joe Richards, Mekhi Collins, Daniel Delsol-Lowry, Darren Ainembabazi, Aj Roberts","London Cavaliers|11,13,21,3,4",11,Joe Richards,3,Darren Ainembabazi,1,2,0,1,1,1.0,2.0
London Cavaliers,"Joe Richards, Mekhi Collins, Daniel Delsol-Lowry, Darren Ainembabazi, Aj Roberts","London Cavaliers|11,13,21,3,4",11,Joe Richards,13,Mekhi Collins,1,2,0,1,1,1.0,2.0
Bristol Flyers II,"Reggie Eigbe, Nikolas Sagkovits, Anthony Bhebhe, Luka Matthews, Thomas Browne","Bristol Flyers II|13,21,4,5,7",13,Reggie Eigbe,7,Thomas Browne,1,2,0,1,1,1.0,2.0
London Cavaliers,"Juan Manning, Joe Richards, Daniel Delsol-Lowry, Darren Ainembabazi, Aaron Pyne","London Cavaliers|10,11,21,3,7",7,Aaron Pyne,11,Joe Richards,1,2,0,1,1,1.0,2.0
Yorkshire Dragons,"David Ulph, Jordan Jefferson, Jack Mielke, Corey Johnson, Nick Lewis","Yorkshire Dragons|10,4,5,9,93",5,Jack Mielke,9,Corey Johnson,1,2,0,1,1,1.0,2.0
Yorkshire Dragons,"David Ulph, Jordan Jefferson, Jack Mielke, Corey Johnson, Nick Lewis","Yorkshire Dragons|10,4,5,9,93",4,Jordan Jefferson,5,Jack Mielke,1,2,0,1,1,1.0,2.0
