Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Aatu Albert Kivimäki, Patrik Pažický, Akol Mawein, Gabriel Jerome Dorsey","Patrioti Levice|0,12,3,55,7",0,Rickey Isaiah Justin Mc Gill,55,Akol Mawein,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Aatu Albert Kivimäki, Patrik Pažický, Keith Andre Wesson Jr, Gabriel Jerome Dorsey","Patrioti Levice|0,12,3,5,7",7,Gabriel Jerome Dorsey,5,Keith Andre Wesson Jr,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Patrik Pažický, Keith Andre Wesson Jr, Akol Mawein, Gabriel Jerome Dorsey","Patrioti Levice|0,3,5,55,7",0,Rickey Isaiah Justin Mc Gill,3,Patrik Pažický,1,2,0,1,1,1.0,2.0
Košice Wolves,"Ezekiel La'quan-Abe Montgomery, Jalen Makanaokeakua Gaffney, Myles Derek Howard, Filip Halada, Avelon Luke John Jr","Košice Wolves|11,12,25,33,7",7,Avelon Luke John Jr,33,Filip Halada,1,2,0,1,1,1.0,2.0
Košice Wolves,"Adam Monček, Myles Derek Howard, Todd Jacob Wolfe, Filip Halada, Avelon Luke John Jr","Košice Wolves|10,25,3,33,7",10,Adam Monček,33,Filip Halada,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Brandon Matthew Horvath, Oleksandr Belikov, Guy Evers Kennedy Ragland Jr, Maroš Šimko, Jeremiah Kenyatta Bailey","Nitra Blue Wings|12,13,19,22,9",12,Brandon Matthew Horvath,13,Oleksandr Belikov,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Oleksandr Belikov, Ladislav Gergely, Guy Evers Kennedy Ragland Jr, Jordan Lamont Jones, Adam Galko","Nitra Blue Wings|13,17,19,4,6",4,Jordan Lamont Jones,17,Ladislav Gergely,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Tristan Ekong Ikpe, Brandon Matthew Horvath, Ľubomír Urban, Lukáš Bolek, Jeremiah Kenyatta Bailey","Nitra Blue Wings|0,12,30,77,9",12,Brandon Matthew Horvath,77,Lukáš Bolek,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Tristan Ekong Ikpe, Brandon Matthew Horvath, Ľubomír Urban, Lukáš Bolek, Jeremiah Kenyatta Bailey","Nitra Blue Wings|0,12,30,77,9",77,Lukáš Bolek,0,Tristan Ekong Ikpe,1,2,0,1,1,1.0,2.0
Košice Wolves,"Ezekiel La'quan-Abe Montgomery, Jalen Makanaokeakua Gaffney, Myles Derek Howard, Filip Halada, Avelon Luke John Jr","Košice Wolves|11,12,25,33,7",12,Jalen Makanaokeakua Gaffney,7,Avelon Luke John Jr,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Tristan Ekong Ikpe, Brandon Matthew Horvath, Guy Evers Kennedy Ragland Jr, Jordan Lamont Jones, Lukáš Bolek","Nitra Blue Wings|0,12,19,4,77",0,Tristan Ekong Ikpe,19,Guy Evers Kennedy Ragland Jr,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Brandon Matthew Horvath, Oleksandr Belikov, Guy Evers Kennedy Ragland Jr, Jordan Lamont Jones, Lukáš Bolek","Nitra Blue Wings|12,13,19,4,77",77,Lukáš Bolek,12,Brandon Matthew Horvath,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Brandon Matthew Horvath, Oleksandr Belikov, Guy Evers Kennedy Ragland Jr, Ľubomír Urban, Jordan Lamont Jones","Nitra Blue Wings|12,13,19,30,4",19,Guy Evers Kennedy Ragland Jr,30,Ľubomír Urban,1,2,0,1,1,1.0,2.0
Košice Wolves,"Adam Monček, Jalen Makanaokeakua Gaffney, Myles Derek Howard, Filip Halada, Avelon Luke John Jr","Košice Wolves|10,12,25,33,7",7,Avelon Luke John Jr,33,Filip Halada,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Tristan Ekong Ikpe, Ladislav Gergely, Maroš Šimko, Jordan Lamont Jones, Lukáš Bolek","Nitra Blue Wings|0,17,22,4,77",4,Jordan Lamont Jones,0,Tristan Ekong Ikpe,1,2,0,1,1,1.0,2.0
Košice Wolves,"Michal Krcho, Adam Monček, Dmytro Sokolovskyi (*hgp), Myles Derek Howard, Todd Jacob Wolfe","Košice Wolves|1,10,17,25,3",10,Adam Monček,3,Todd Jacob Wolfe,1,2,0,1,1,1.0,2.0
Iskra Svit,"Sevon Marquise Witt, Július Matušek, Róbert Rožánek, Tyrin Ja´quain Atwood, Maishe Ramel Dailey","Iskra Svit|1,15,17,24,98",7,Jasean Jatar Jackson,1,Sevon Marquise Witt,1,2,0,1,1,1.0,2.0
BKM Mimel Lučenec,"Donavan Ashley Yap Jr, Tevin Michael Smith, Tervell Tyshawn Beck, Shaun Gregory Willett, Jalil Omar Beaubrun","BKM Mimel Lučenec|0,11,13,6,7",11,Tevin Michael Smith,7,Jalil Omar Beaubrun,1,2,0,1,1,1.0,2.0
Iskra Svit,"Sevon Marquise Witt, Róbert Rožánek, Tyrin Ja´quain Atwood, Avery Kordell Sullivan, Jasean Jatar Jackson","Iskra Svit|1,17,24,5,7",5,Avery Kordell Sullivan,1,Sevon Marquise Witt,1,2,0,1,1,1.0,2.0
BKM Mimel Lučenec,"Tevin Michael Smith, Tervell Tyshawn Beck, Eric Dean Lewis Boone Jr, Shaun Gregory Willett, Jalil Omar Beaubrun","BKM Mimel Lučenec|11,13,3,6,7",3,Eric Dean Lewis Boone Jr,6,Shaun Gregory Willett,1,2,0,1,1,1.0,2.0
Iskra Svit,"Sevon Marquise Witt, Július Matušek, Tyrin Ja´quain Atwood, Jasean Jatar Jackson, Maishe Ramel Dailey","Iskra Svit|1,15,24,7,98",7,Jasean Jatar Jackson,1,Sevon Marquise Witt,1,2,0,1,1,1.0,2.0
Iskra Svit,"Sevon Marquise Witt, Tyrin Ja´quain Atwood, Avery Kordell Sullivan, Jasean Jatar Jackson, Maishe Ramel Dailey","Iskra Svit|1,24,5,7,98",15,Július Matušek,5,Avery Kordell Sullivan,1,2,0,1,1,1.0,2.0
Iskra Svit,"Július Matušek, Tyrin Ja´quain Atwood, Avery Kordell Sullivan, Jasean Jatar Jackson, Maishe Ramel Dailey","Iskra Svit|15,24,5,7,98",5,Avery Kordell Sullivan,24,Tyrin Ja´quain Atwood,1,2,0,1,1,1.0,2.0
MBK Baník Handlová,"Jordan Lamont Harris, Djimon Tyler Henson, Jakub Petráš, Jeremy Lamar Mc Laughlin, Viliam Ďurečko","MBK Baník Handlová|1,18,32,71,74",1,Jordan Lamont Harris,32,Jakub Petráš,1,2,0,1,1,1.0,2.0
BC Komárno,"Máté Balogh, Samuel Volárik, Martin Koller, Elijah Gregory Ormiston, Carrington Roderick Wiggins","BC Komárno|0,11,13,20,4",13,Martin Koller,20,Elijah Gregory Ormiston,1,2,0,1,1,1.0,2.0
MBK Baník Handlová,"Jordan Lamont Harris, Djimon Tyler Henson, Jakub Petráš, Petar Dragović, Viliam Ďurečko","MBK Baník Handlová|1,18,32,43,74",1,Jordan Lamont Harris,32,Jakub Petráš,1,2,0,1,1,1.0,2.0
BC Komárno,"Máté Balogh, Aaron Jamal Naseem Gray, Martin Koller, Tyler Terell Millin, Carrington Roderick Wiggins","BC Komárno|0,1,13,30,4",13,Martin Koller,4,Carrington Roderick Wiggins,1,2,0,1,1,1.0,2.0
MBK Baník Handlová,"Jordan Lamont Harris, Juraj Láštic, Jakub Petráš, Petar Dragović, Viliam Ďurečko","MBK Baník Handlová|1,24,32,43,74",1,Jordan Lamont Harris,32,Jakub Petráš,1,2,0,1,1,1.0,2.0
MBK Baník Handlová,"Jordan Lamont Harris, Djimon Tyler Henson, Juraj Láštic, Petar Dragović, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|1,18,24,43,71",18,Djimon Tyler Henson,43,Petar Dragović,1,2,0,1,1,1.0,2.0
MBK Baník Handlová,"Jordan Lamont Harris, Djimon Tyler Henson, Juraj Láštic, Petar Dragović, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|1,18,24,43,71",1,Jordan Lamont Harris,71,Jeremy Lamar Mc Laughlin,1,2,0,1,1,1.0,2.0
BC Komárno,"Aaron Jamal Naseem Gray, Samuel Volárik, Martin Koller, Corey Kaydon Mckeithan, Elijah Gregory Ormiston","BC Komárno|1,11,13,2,20",1,Aaron Jamal Naseem Gray,20,Elijah Gregory Ormiston,1,2,0,1,1,1.0,2.0
MBK Baník Handlová,"Jordan Lamont Harris, Djimon Tyler Henson, Juraj Láštic, Jakub Petráš, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|1,18,24,32,71",32,Jakub Petráš,18,Djimon Tyler Henson,1,2,0,1,1,1.0,2.0
BC Komárno,"Samuel Volárik, Corey Kaydon Mckeithan, Elijah Gregory Ormiston, Tyler Terell Millin, Carrington Roderick Wiggins","BC Komárno|11,2,20,30,4",2,Corey Kaydon Mckeithan,11,Samuel Volárik,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Matej Zuščák, Isaiah Malik Hill, Samuel Kincel, Caleb Jamerson Kenney","Spišskí Rytieri|11,12,3,42,8",11,Joshua Stephen Jefferson,42,Samuel Kincel,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Aatu Albert Kivimäki, Keith Andre Wesson Jr, Akol Mawein, Gabriel Jerome Dorsey","Patrioti Levice|0,12,5,55,7",12,Aatu Albert Kivimäki,5,Keith Andre Wesson Jr,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Aatu Albert Kivimäki, Keith Andre Wesson Jr, Akol Mawein, Gabriel Jerome Dorsey","Patrioti Levice|0,12,5,55,7",12,Aatu Albert Kivimäki,55,Akol Mawein,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Aatu Albert Kivimäki, Samuel Solčánsky, Akol Mawein, Gabriel Jerome Dorsey","Patrioti Levice|0,12,31,55,7",7,Gabriel Jerome Dorsey,55,Akol Mawein,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Aatu Albert Kivimäki, Samuel Solčánsky, Akol Mawein, Gabriel Jerome Dorsey","Patrioti Levice|0,12,31,55,7",0,Rickey Isaiah Justin Mc Gill,55,Akol Mawein,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Isaiah Malik Hill, Marko Stevanović, Caleb Jamerson Kenney, Andrija Drašković","Spišskí Rytieri|11,3,62,8,88",11,Joshua Stephen Jefferson,88,Andrija Drašković,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Omotayo Jordan Ogundiran, Keith Andre Wesson Jr, Akol Mawein, Gabriel Jerome Dorsey","Patrioti Levice|0,1,5,55,7",0,Rickey Isaiah Justin Mc Gill,55,Akol Mawein,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Omotayo Jordan Ogundiran, Keith Andre Wesson Jr, Akol Mawein, Gabriel Jerome Dorsey","Patrioti Levice|0,1,5,55,7",55,Akol Mawein,5,Keith Andre Wesson Jr,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Marko Stevanović, Caleb Jamerson Kenney, Andrija Drašković","Spišskí Rytieri|11,26,62,8,88",8,Caleb Jamerson Kenney,88,Andrija Drašković,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Marko Stevanović, Caleb Jamerson Kenney, Andrija Drašković","Spišskí Rytieri|11,26,62,8,88",88,Andrija Drašković,8,Caleb Jamerson Kenney,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Omotayo Jordan Ogundiran, Patrik Pažický, Keith Andre Wesson Jr, Akol Mawein","Patrioti Levice|0,1,3,5,55",0,Rickey Isaiah Justin Mc Gill,3,Patrik Pažický,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Omotayo Jordan Ogundiran, Patrik Pažický, Keith Andre Wesson Jr, Akol Mawein","Patrioti Levice|0,1,3,5,55",0,Rickey Isaiah Justin Mc Gill,5,Keith Andre Wesson Jr,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Tristan Ekong Ikpe, Guy Evers Kennedy Ragland Jr, Maroš Šimko, Jordan Lamont Jones, Lukáš Bolek","Nitra Blue Wings|0,19,22,4,77",77,Lukáš Bolek,0,Tristan Ekong Ikpe,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Tristan Ekong Ikpe, Guy Evers Kennedy Ragland Jr, Jordan Lamont Jones, Lukáš Bolek, Jeremiah Kenyatta Bailey","Nitra Blue Wings|0,19,4,77,9",9,Jeremiah Kenyatta Bailey,19,Guy Evers Kennedy Ragland Jr,1,2,0,1,1,1.0,2.0
Nitra Blue Wings,"Tristan Ekong Ikpe, Brandon Matthew Horvath, Jordan Lamont Jones, Lukáš Bolek, Jeremiah Kenyatta Bailey","Nitra Blue Wings|0,12,4,77,9",0,Tristan Ekong Ikpe,12,Brandon Matthew Horvath,1,2,0,1,1,1.0,2.0
Iskra Svit,"Sevon Marquise Witt, Róbert Rožánek, Tyrin Ja´quain Atwood, Maishe Ramel Dailey, Jasean Jatar Jackson","Iskra Svit|1,17,24,4,7",24,Tyrin Ja´quain Atwood,1,Sevon Marquise Witt,1,2,0,1,1,1.0,2.0
Iskra Svit,"Sevon Marquise Witt, Róbert Rožánek, Tyrin Ja´quain Atwood, Maishe Ramel Dailey, Jasean Jatar Jackson","Iskra Svit|1,17,24,4,7",24,Tyrin Ja´quain Atwood,4,Maishe Ramel Dailey,1,2,0,1,1,1.0,2.0
Iskra Svit,"Sevon Marquise Witt, Róbert Rožánek, Tyrin Ja´quain Atwood, Maishe Ramel Dailey, Jasean Jatar Jackson","Iskra Svit|1,17,24,4,7",7,Jasean Jatar Jackson,1,Sevon Marquise Witt,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Tomáš Mrviš, Marko Stevanović, Caleb Jamerson Kenney","Spišskí Rytieri|11,26,33,62,8",62,Marko Stevanović,26,Juraj Páleník,1,2,0,1,1,1.0,2.0
Košice Wolves,"Ezekiel La'quan-Abe Montgomery, Jalen Makanaokeakua Gaffney, Myles Derek Howard, Todd Jacob Wolfe, Filip Halada","Košice Wolves|11,12,25,3,33",33,Filip Halada,25,Myles Derek Howard,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Tomáš Mrviš, Marko Stevanović, Caleb Jamerson Kenney","Spišskí Rytieri|11,26,33,62,8",33,Tomáš Mrviš,62,Marko Stevanović,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Tomáš Mrviš, Marko Stevanović, Caleb Jamerson Kenney","Spišskí Rytieri|11,26,33,62,8",8,Caleb Jamerson Kenney,11,Joshua Stephen Jefferson,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Tomáš Mrviš, Marko Stevanović, Caleb Jamerson Kenney, Andrija Drašković","Spišskí Rytieri|11,33,62,8,88",11,Joshua Stephen Jefferson,8,Caleb Jamerson Kenney,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Samuel Kincel, Marko Stevanović, Andrija Drašković","Spišskí Rytieri|11,26,42,62,88",62,Marko Stevanović,42,Samuel Kincel,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Tomáš Mrviš, Marko Stevanović, Jan Balogáč, Caleb Jamerson Kenney","Spišskí Rytieri|11,33,62,78,8",78,Jan Balogáč,62,Marko Stevanović,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Tomáš Mrviš, Samuel Kincel, Caleb Jamerson Kenney","Spišskí Rytieri|11,26,33,42,8",26,Juraj Páleník,8,Caleb Jamerson Kenney,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Tomáš Mrviš, Samuel Kincel, Caleb Jamerson Kenney","Spišskí Rytieri|11,26,33,42,8",11,Joshua Stephen Jefferson,42,Samuel Kincel,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Marko Stevanović, Caleb Jamerson Kenney, Andrija Drašković","Spišskí Rytieri|11,26,62,8,88",26,Juraj Páleník,62,Marko Stevanović,1,2,0,1,1,1.0,2.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Marko Stevanović, Caleb Jamerson Kenney, Andrija Drašković","Spišskí Rytieri|11,26,62,8,88",8,Caleb Jamerson Kenney,62,Marko Stevanović,1,2,0,1,1,1.0,2.0
BC Prievidza,"Anderson Sage Tolbert Iii, Maroš Zelizňák, Joseph Toussaint, Dalibor Hlivák, Davontrey Shauni Zhmere Thomas","BC Prievidza|1,11,15,17,4",4,Davontrey Shauni Zhmere Thomas,11,Maroš Zelizňák,1,2,0,1,1,1.0,2.0
BC Prievidza,"Anderson Sage Tolbert Iii, Maroš Zelizňák, Joseph Toussaint, Dalibor Hlivák, Davontrey Shauni Zhmere Thomas","BC Prievidza|1,11,15,17,4",17,Dalibor Hlivák,11,Maroš Zelizňák,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Aatu Albert Kivimäki, Keith Andre Wesson Jr, Akol Mawein, Gabriel Jerome Dorsey","Patrioti Levice|0,12,5,55,7",0,Rickey Isaiah Justin Mc Gill,7,Gabriel Jerome Dorsey,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Omotayo Jordan Ogundiran, Keith Andre Wesson Jr, Akol Mawein, Gabriel Jerome Dorsey","Patrioti Levice|0,1,5,55,7",1,Omotayo Jordan Ogundiran,5,Keith Andre Wesson Jr,1,2,0,1,1,1.0,2.0
BC Prievidza,"Anderson Sage Tolbert Iii, Joseph Toussaint, Dalibor Hlivák, Naje' Abdean Smith, Davontrey Shauni Zhmere Thomas","BC Prievidza|1,15,17,23,4",4,Davontrey Shauni Zhmere Thomas,1,Anderson Sage Tolbert Iii,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Omotayo Jordan Ogundiran, Aatu Albert Kivimäki, Patrik Pažický, Samuel Solčánsky, Akol Mawein","Patrioti Levice|1,12,3,31,55",1,Omotayo Jordan Ogundiran,3,Patrik Pažický,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Omotayo Jordan Ogundiran, Aatu Albert Kivimäki, Patrik Pažický, Samuel Solčánsky, Akol Mawein","Patrioti Levice|1,12,3,31,55",3,Patrik Pažický,1,Omotayo Jordan Ogundiran,1,2,0,1,1,1.0,2.0
BC Prievidza,"Anderson Sage Tolbert Iii, Maroš Zelizňák, Joseph Toussaint, Dalibor Hlivák, James Edward Bishop Iv","BC Prievidza|1,11,15,17,5",1,Anderson Sage Tolbert Iii,11,Maroš Zelizňák,1,2,0,1,1,1.0,2.0
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Aatu Albert Kivimäki, Patrik Pažický, Samuel Solčánsky, Akol Mawein","Patrioti Levice|0,12,3,31,55",12,Aatu Albert Kivimäki,55,Akol Mawein,1,2,0,1,1,1.0,2.0
BC Prievidza,"Anderson Sage Tolbert Iii, Joseph Toussaint, Naje' Abdean Smith, James Edward Bishop Iv, Noah Craig Reynolds","BC Prievidza|1,15,23,5,9",9,Noah Craig Reynolds,1,Anderson Sage Tolbert Iii,1,2,0,1,1,1.0,2.0
